nonhsat012864.2,9606.ensp00000258962
nonhsat084827.2,9606.ensp00000399797
nonhsat091509.2,9606.ensp00000400142
nonhsat066046.2,9606.ensp00000385269
nonhsat060501.2,9606.ensp00000338173
nonhsat122160.2,9606.ensp00000290341
nonhsat130782.2,9606.ensp00000258962
nonhsat021830.2,9606.ensp00000385269
nonhsat000159.2,9606.ensp00000385269
nonhsat081862.2,9606.ensp00000349428
nonhsat039675.2,9606.ensp00000254108
nonhsat066972.2,9606.ensp00000474096
nonhsat007429.2,9606.ensp00000401371
nonhsat074193.2,9606.ensp00000399797
nonhsat145961.2,9606.ensp00000401371
nonhsat142136.2,9606.ensp00000474096
nonhsat001062.2,9606.ensp00000220592
nonhsat127134.2,9606.ensp00000385269
nonhsat104512.2,9606.ensp00000385269
nonhsat091278.2,9606.ensp00000355094
nonhsat042324.2,9606.ensp00000258729
nonhsat031489.2,9606.ensp00000385269
nonhsat032437.2,9606.ensp00000258729
nonhsat000208.2,9606.ensp00000258962
nonhsat042032.2,9606.ensp00000399797
nonhsat125791.2,9606.ensp00000474096
nonhsat103916.2,9606.ensp00000385269
nonhsat035954.2,9606.ensp00000385269
nonhsat100798.2,9606.ensp00000385269
nonhsat007429.2,9606.ensp00000240185
nonhsat094546.2,9606.ensp00000220592
nonhsat009289.2,9606.ensp00000258729
nonhsat114467.2,9606.ensp00000290341
nonhsat137571.2,9606.ensp00000254108
nonhsat058969.2,9606.ensp00000258729
nonhsat083043.2,9606.ensp00000385269
nonhsat144461.2,9606.ensp00000240185
nonhsat041262.2,9606.ensp00000258962
nonhsat018688.2,9606.ensp00000349428
nonhsat089210.2,9606.ensp00000240185
nonhsat034313.2,9606.ensp00000385269
nonhsat122633.2,9606.ensp00000349428
nonhsat087925.2,9606.ensp00000240185
nonhsat082269.2,9606.ensp00000385269
nonhsat032621.2,9606.ensp00000258729
nonhsat135851.2,9606.ensp00000400142
nonhsat077414.2,9606.ensp00000240185
nonhsat099144.2,9606.ensp00000385269
nonhsat082426.2,9606.ensp00000401371
nonhsat138539.2,9606.ensp00000385269
nonhsat002390.2,9606.ensp00000371634
nonhsat034472.2,9606.ensp00000258729
nonhsat081259.2,9606.ensp00000254108
nonhsat118799.2,9606.ensp00000349428
nonhsat005306.2,9606.ensp00000349428
nonhsat036719.2,9606.ensp00000451818
nonhsat123692.2,9606.ensp00000385269
nonhsat142136.2,9606.ensp00000399797
nonhsat075043.2,9606.ensp00000258962
nonhsat024787.2,9606.ensp00000240185
nonhsat024778.2,9606.ensp00000385269
nonhsat037763.2,9606.ensp00000258729
nonhsat054170.2,9606.ensp00000220592
nonhsat005107.2,9606.ensp00000385269
nonhsat124770.2,9606.ensp00000385269
nonhsat081842.2,9606.ensp00000240185
nonhsat057068.2,9606.ensp00000240185
nonhsat034457.2,9606.ensp00000400142
nonhsat095934.2,9606.ensp00000385269
nonhsat127622.2,9606.ensp00000254108
nonhsat099216.2,9606.ensp00000258962
nonhsat026823.2,9606.ensp00000258962
nonhsat037890.2,9606.ensp00000385269
nonhsat007691.2,9606.ensp00000385269
nonhsat095521.2,9606.ensp00000290341
nonhsat037192.2,9606.ensp00000240185
nonhsat007667.2,9606.ensp00000401371
nonhsat001511.2,9606.ensp00000338173
nonhsat123391.2,9606.ensp00000349428
nonhsat134350.2,9606.ensp00000258729
nonhsat001050.2,9606.ensp00000371634
nonhsat070239.2,9606.ensp00000240185
nonhsat137589.2,9606.ensp00000385269
nonhsat027013.2,9606.ensp00000338173
nonhsat027206.2,9606.ensp00000400142
nonhsat107262.2,9606.ensp00000385269
nonhsat137541.2,9606.ensp00000401371
nonhsat022112.2,9606.ensp00000385269
nonhsat072962.2,9606.ensp00000240185
nonhsat130782.2,9606.ensp00000371634
nonhsat091768.2,9606.ensp00000240185
nonhsat016441.2,9606.ensp00000399797
nonhsat066082.2,9606.ensp00000371634
nonhsat042416.2,9606.ensp00000258729
nonhsat075799.2,9606.ensp00000400142
nonhsat087070.2,9606.ensp00000385269
nonhsat145960.2,9606.ensp00000349428
nonhsat060973.2,9606.ensp00000474096
nonhsat018076.2,9606.ensp00000385269
nonhsat037120.2,9606.ensp00000385269
nonhsat033104.2,9606.ensp00000385269
nonhsat073752.2,9606.ensp00000349428
