hsa_circ_0053380,hsa-mir-1250-3p
hsa_circ_0053380,hsa-mir-1305
hsa_circ_0053380,hsa-mir-153-5p
hsa_circ_0053380,hsa-mir-199a-3p
hsa_circ_0053380,hsa-mir-199b-3p
hsa_circ_0053380,hsa-mir-205-3p
hsa_circ_0053380,hsa-mir-222-5p
hsa_circ_0053380,hsa-mir-30a-3p
hsa_circ_0053380,hsa-mir-30d-3p
hsa_circ_0053380,hsa-mir-30e-3p
hsa_circ_0053380,hsa-mir-3129-5p
hsa_circ_0053380,hsa-mir-335-3p
hsa_circ_0053380,hsa-mir-3942-3p
hsa_circ_0053380,hsa-mir-411-5p
hsa_circ_0053380,hsa-mir-4797-3p
hsa_circ_0053380,hsa-mir-545-5p
hsa_circ_0081694,hsa-mir-150-5p
hsa_circ_0081694,hsa-mir-2115-3p
hsa_circ_0081694,hsa-mir-2116-3p
hsa_circ_0081694,hsa-mir-214-3p
hsa_circ_0081694,hsa-mir-34a-3p
hsa_circ_0081694,hsa-mir-3617-3p
hsa_circ_0081694,hsa-mir-421
hsa_circ_0081694,hsa-mir-4291
hsa_circ_0081694,hsa-mir-4709-5p
hsa_circ_0081694,hsa-mir-4711-5p
hsa_circ_0081694,hsa-mir-4733-5p
hsa_circ_0081694,hsa-mir-545-3p
hsa_circ_0081694,hsa-mir-6793-3p
hsa_circ_0081694,hsa-mir-6814-5p
hsa_circ_0081694,hsa-mir-6884-3p
hsa_circ_0081694,hsa-mir-7157-5p
hsa_circ_0059350,hsa-mir-101-3p
hsa_circ_0059350,hsa-mir-1202
hsa_circ_0059350,hsa-mir-1227-3p
hsa_circ_0059350,hsa-mir-1271-3p
hsa_circ_0059350,hsa-mir-130a-3p
hsa_circ_0059350,hsa-mir-130b-3p
hsa_circ_0059350,hsa-mir-148a-3p
hsa_circ_0059350,hsa-mir-148b-3p
hsa_circ_0059350,hsa-mir-152-3p
hsa_circ_0059350,hsa-mir-1825
hsa_circ_0059350,hsa-mir-1909-5p
hsa_circ_0059350,hsa-mir-1911-5p
hsa_circ_0059350,hsa-mir-192-3p
hsa_circ_0059350,hsa-mir-222-5p
hsa_circ_0059350,hsa-mir-301a-3p
hsa_circ_0059350,hsa-mir-301b-3p
hsa_circ_0059350,hsa-mir-33b-3p
hsa_circ_0059350,hsa-mir-3666
