gardnerella,0.25762764,0.056290697,-0.065939546,0.28005984,0.15899856,-0.14014557,0.13034773,-0.06883761,-0.0014958279,-0.113415614,0.074322745,-0.022536516,-0.04531904,-0.13943385,-0.032667145,-0.045825344,-0.07607812,0.2590622,0.07736053,-0.018363995,0.075557016,0.23729275,0.15656397,-0.008199287,0.12634434,-0.097507045,-0.03468083,0.19294308,0.042328157,0.24640101,-0.11854851,0.29267272,-0.024448851,-0.12939084,-0.048458457,0.12651159,-0.10926449,-0.39171016,-0.106684044,-0.0150869265,-0.14246021,-0.04613672,0.04678984,0.086339265,-0.113201305,-0.06285765,0.0018332415,-0.018156193,0.058293484,-0.00022113058,-0.089233525,-0.06729067,0.06491744,-0.010994514,-0.0176384,-0.022240486,-0.025225312,-0.02838792,-0.016839575,0.038559318,0.03431713,-0.25332245,-0.020616293,0.060371853
gardnerella vaginalis,0.22056614,0.03900474,-0.052412733,0.24179828,0.1407635,-0.124213636,0.10021735,-0.053240877,-0.007838807,-0.10096345,0.0791417,-0.0022872323,-0.041408975,-0.12240308,-0.023536224,-0.035376433,-0.061470844,0.19732858,0.07848392,-0.002467094,0.05402656,0.20369667,0.12412609,-0.008375273,0.10731713,-0.085597835,-0.029697552,0.15774396,0.040792294,0.20757365,-0.100267306,0.23497406,0.00094789336,-0.11235542,-0.0430146,0.11561359,-0.087128,-0.32732505,-0.0831808,-0.024880387,-0.12472945,-0.035836864,0.03363122,0.08782027,-0.08132262,-0.052570444,0.005031131,-0.0038691566,0.054841474,-0.0054050926,-0.10045034,-0.07280185,0.04283062,-0.021698993,-0.01980863,-0.013506575,-0.018774033,-0.032405075,-0.01832128,0.030073006,0.039059974,-0.20081617,-0.01828561,0.057613973
lactobacillus,0.22282338,0.12140488,-0.061072677,0.16000913,0.099857174,-0.09827472,0.17518356,-0.03580529,0.069525704,-0.08625295,0.019335344,-0.018339274,0.03085419,-0.03925665,-0.033758212,0.01366991,-0.03441933,0.21942416,0.048469674,0.026203217,0.08560323,0.20558392,0.12903658,-0.020343993,0.120102145,0.0068750274,0.0062580723,0.16180643,0.15058403,0.12527242,-0.02165078,0.20545593,-0.0919088,-0.12173354,-0.052350227,0.13835621,-0.11063562,-0.34810808,-0.07843621,0.0010046661,-0.11825619,-0.033783056,-0.037956994,0.05604527,-0.083988935,-0.09067286,9.920832e-05,0.040663745,0.025957866,0.119262934,-0.022134727,-0.02015762,0.046752315,-0.06823638,0.01064256,-0.010294793,-0.04239612,-0.07257572,-0.032909654,0.08841728,-0.024705615,-0.23977491,0.002101479,0.09288991
lactobacillus crispatus,0.19922341,0.10542587,-0.053562336,0.14355832,0.097793445,-0.086995505,0.169981,-0.04051178,0.07121156,-0.05643983,0.016536891,-0.015099532,0.020717623,-0.039814353,-0.03876986,0.0044733384,-0.037552346,0.17910823,0.041045878,0.031924725,0.06327334,0.19769754,0.13193491,-0.023290433,0.09291478,-0.0028362158,0.007889042,0.13750538,0.12765549,0.12034648,-0.007963924,0.18104163,-0.07068625,-0.10747281,-0.039945967,0.12807167,-0.096908495,-0.31044036,-0.056681324,-0.0128989015,-0.10162609,-0.022276456,-0.030385181,0.06273005,-0.08065234,-0.07869332,-0.015421091,0.04947548,0.007347743,0.10430025,-0.016849397,-0.020269081,0.044207614,-0.063400336,-0.0064820107,-0.0069524837,-0.041405912,-0.04791413,-0.02796412,0.086386204,-0.027540334,-0.22012043,0.005413791,0.0755061
leptotrichia,0.28744525,0.04594961,-0.0030438958,0.07621456,0.102723226,-0.09763412,0.20005909,-0.057269122,0.17663293,-0.13042372,0.094954565,0.10389599,0.07512751,-0.121394806,-0.011063216,0.039044145,0.015466909,0.0055154646,0.011456852,-0.10956745,0.0020649764,0.39547408,0.21023487,0.017052058,0.14469375,0.17394851,0.096767165,0.047969382,0.04334244,-0.0390616,0.092765294,0.061582595,0.24181016,-0.06718808,-0.13412578,0.31801468,0.03575635,-0.43560046,-0.070749015,0.06719227,0.1008017,0.028927023,-0.29795524,0.13976844,0.03435013,-0.090136126,-0.1123045,0.14393574,-0.06847372,0.10991365,-0.1260336,-0.12218703,-0.076775186,-0.1213016,0.13145429,-0.016132437,-0.16759749,0.071963795,0.02856898,0.12771885,0.103295915,-0.4360792,0.03278541,-0.08338436
megasphaera,0.24393602,0.06506246,0.0032148117,0.033082806,0.13856044,-0.08321665,0.10896468,-0.029140934,0.12591043,-0.0762695,0.035933334,0.059762422,0.021812184,-0.071197316,-0.025219128,0.013896948,-0.046520006,0.039987117,-0.011695701,-0.067166984,-0.032264225,0.30260912,0.07660573,0.026083782,0.10665614,0.04986978,0.054121066,0.033240575,-0.020859553,-0.004648528,0.08450379,0.10589846,0.17807934,-0.07484144,-0.120547794,0.19638912,-0.001864722,-0.33383018,-0.025297316,0.048655633,0.056714814,0.00075255934,-0.20879596,0.09687649,-0.010671721,-0.057575718,-0.10145438,0.07938174,-0.059166044,0.04093383,-0.063400805,-0.086862125,-0.04666078,-0.03173217,0.09389748,-0.024677355,-0.14352259,0.016557124,0.024274368,0.059363298,0.087360226,-0.34018055,-0.0015575661,-0.06984007
mobiluncus,0.22978666,0.056117173,-0.01271338,0.20634037,0.12375287,-0.10722403,0.10822365,-0.041832343,0.018107831,-0.07497413,0.06570613,-0.034376364,-0.020467931,-0.11554577,-0.0347081,-0.05866931,-0.086430244,0.19801028,0.049727082,-0.014965197,0.05170283,0.19963385,0.13455927,0.02682652,0.10117439,-0.09559252,-0.0052289385,0.17617017,0.035919093,0.1826393,-0.0647442,0.25597417,-0.009406463,-0.13809869,-0.01817918,0.096264906,-0.09854992,-0.34621924,-0.070807815,-0.030903246,-0.10384039,-0.01334843,0.03993767,0.10102193,-0.108556986,-0.07134162,-0.034352947,-0.049383704,0.057157174,0.007182027,-0.039027724,-0.028188646,-0.014010809,-0.02467631,-0.042222,-0.029299127,-0.035488967,-0.012219125,-0.0039813034,0.013561607,0.03525504,-0.24880072,-0.0013616792,0.031920157
streptobacillus,0.482255,0.09841139,-0.04302463,0.029914308,0.06330582,-0.25130877,-0.037413232,-0.13166712,0.034555838,-0.32892424,0.2539861,0.111496605,0.14062175,-0.18721889,0.10557015,0.17169383,-0.027405528,0.15405868,0.037742604,0.11494949,-0.081056304,0.4867139,0.09296967,0.0667191,0.13815494,0.047130663,0.09391638,0.2290167,-0.030383907,-0.08078294,-0.0047731115,0.041812938,0.32256734,-0.09095609,-0.2595046,0.34372175,0.20009397,-0.34429052,-0.05920744,0.15726763,0.16187078,0.053419374,-0.19843434,0.09736492,-0.0036019213,-0.028630719,0.0043775253,0.0005454987,-0.22600457,0.087289736,-0.14971994,-0.22250248,-0.22729322,-0.09239447,0.22715837,-0.075422905,0.009266708,-0.09484043,0.03475864,-0.09627798,0.3630459,-0.35993534,0.12368078,-0.28705552
enterobacteriaceae,0.92864454,0.2311811,-0.1620848,-0.08410736,0.033044882,-0.44135657,-0.23258525,-0.27513385,0.01971268,-0.73649925,0.5380809,0.26483518,0.3663712,-0.17322178,0.28990486,0.39668328,-0.1461562,0.34471697,0.024311442,0.40941745,-0.15740238,1.0451303,0.096998885,0.1183528,0.33666852,0.012440611,0.107788615,0.40148318,0.08146625,-0.22779483,-0.13973416,0.051867902,0.584939,-0.337195,-0.5504436,0.600294,0.543597,-0.53976727,-0.0044018887,0.32218403,0.47927538,0.06521185,-0.35220966,-0.01097019,0.06278726,0.095621064,0.0965999,0.061343234,-0.5302507,0.14950222,-0.09627332,-0.39899445,-0.49909493,-0.12231965,0.60338014,-0.20239702,0.07400361,-0.3394506,0.014030192,-0.31168872,0.793549,-0.41334033,0.38440922,-0.69214123
enterococcus,0.19726604,0.075185694,-0.035463475,0.13723582,0.098702885,-0.046360105,0.1419296,-0.014722113,0.009783032,-0.07419418,0.03313791,-0.0028062994,0.0051891976,-0.047788743,-0.06703898,-0.025518218,-0.04316081,0.18709083,0.05661802,0.04192049,0.042802636,0.18416357,0.13866466,-0.016574368,0.092791416,0.016036764,-0.018923169,0.17669171,0.101937875,0.08966748,0.0034672604,0.1448664,-0.04823809,-0.119903415,-0.028597588,0.12979852,-0.06666121,-0.2571966,-0.041310553,-0.000380978,-0.1048954,-0.021744195,-0.040095475,0.0721508,-0.058292944,-0.03586187,0.018398002,0.037103683,0.012344117,0.052998155,-0.021063386,0.01319994,0.03221873,-0.040313855,0.038059857,-0.042800453,-0.05509581,-0.031031335,-0.06254822,0.019518524,0.013367797,-0.17483723,0.030244438,0.052793458
